ORIGIN,ORIGIN_CITY_NAME,DEST,DEST_CITY_NAME
BNA,"Nashville, TN",DEN,"Denver, CO"
BNA,"Nashville, TN",LAS,"Las Vegas, NV"
BNA,"Nashville, TN",MCO,"Orlando, FL"
BNA,"Nashville, TN",DEN,"Denver, CO"
BNA,"Nashville, TN",LAS,"Las Vegas, NV"
BNA,"Nashville, TN",PHL,"Philadelphia, PA"
BNA,"Nashville, TN",DFW,"Dallas/Fort Worth, TX"
BNA,"Nashville, TN",MCO,"Orlando, FL"
BNA,"Nashville, TN",IAH,"Houston, TX"
BNA,"Nashville, TN",ORD,"Chicago, IL"
BNA,"Nashville, TN",IAH,"Houston, TX"
BNA,"Nashville, TN",DEN,"Denver, CO"
BNA,"Nashville, TN",GNV,"Gainesville, FL"
BNA,"Nashville, TN",MSP,"Minneapolis, MN"
BNA,"Nashville, TN",ORD,"Chicago, IL"
BNA,"Nashville, TN",IAH,"Houston, TX"
BNA,"Nashville, TN",DEN,"Denver, CO"
BNA,"Nashville, TN",SLC,"Salt Lake City, UT"
BNA,"Nashville, TN",MSP,"Minneapolis, MN"
BNA,"Nashville, TN",PDX,"Portland, OR"
BNA,"Nashville, TN",LAX,"Los Angeles, CA"
BNA,"Nashville, TN",CLT,"Charlotte, NC"
BNA,"Nashville, TN",PHL,"Philadelphia, PA"
BNA,"Nashville, TN",DCA,"Washington, DC"
BNA,"Nashville, TN",CLT,"Charlotte, NC"
BNA,"Nashville, TN",PHL,"Philadelphia, PA"
BNA,"Nashville, TN",DCA,"Washington, DC"
BNA,"Nashville, TN",MIA,"Miami, FL"
BNA,"Nashville, TN",DEN,"Denver, CO"
BNA,"Nashville, TN",CLT,"Charlotte, NC"
BNA,"Nashville, TN",DFW,"Dallas/Fort Worth, TX"
BNA,"Nashville, TN",LAX,"Los Angeles, CA"
BNA,"Nashville, TN",PHX,"Phoenix, AZ"
BNA,"Nashville, TN",PBI,"West Palm Beach/Palm Beach, FL"
BNA,"Nashville, TN",MIA,"Miami, FL"
BNA,"Nashville, TN",ORD,"Chicago, IL"
BNA,"Nashville, TN",CLT,"Charlotte, NC"
BNA,"Nashville, TN",DFW,"Dallas/Fort Worth, TX"
BNA,"Nashville, TN",LGA,"New York, NY"
BNA,"Nashville, TN",DCA,"Washington, DC"
BNA,"Nashville, TN",SDF,"Louisville, KY"
BNA,"Nashville, TN",ORD,"Chicago, IL"
BNA,"Nashville, TN",CLT,"Charlotte, NC"
BNA,"Nashville, TN",PHL,"Philadelphia, PA"
BNA,"Nashville, TN",DFW,"Dallas/Fort Worth, TX"
BNA,"Nashville, TN",LGA,"New York, NY"
BNA,"Nashville, TN",PHX,"Phoenix, AZ"
BNA,"Nashville, TN",MIA,"Miami, FL"
BNA,"Nashville, TN",CLT,"Charlotte, NC"
BNA,"Nashville, TN",PHL,"Philadelphia, PA"
BNA,"Nashville, TN",DFW,"Dallas/Fort Worth, TX"
BNA,"Nashville, TN",LAX,"Los Angeles, CA"
